Year,Province,District Name,Election,Party Number,Party Name,NOMOR.URUT,Candidate Name,"Candidate Gender L=Male, P=Female",District Number,Party,Candidate name,Candidate list position
2019,BALI,BALI,DPR,12,PAN,5,AGUS WIDODO,L,,,,
2019,BALI,BALI,DPR,12,PAN,6,SRI WULAN RAMADHANI,P,,,,
2019,BALI,BALI,DPR,12,PAN,7,"NGATEMIN, S.TP",L,,,,
2019,BALI,BALI,DPR,12,PAN,8,"FAUDHINIA ADINDA PURBARANI, SH",P,,,,
2019,BALI,BALI,DPR,12,PAN,9,"MUSTARI MANGKAUK PUTRA, S.Fil.I.",L,,,,
2019,BALI,BALI,DPR,13,Hanura,1,"GEDE PASEK SUARDIKA, SH, MH",L,,,,
2019,BALI,BALI,DPR,13,Hanura,2,"YAN MITHA DJAKSANA, S.Kom, M.Kom",L,,,,
2019,BALI,BALI,DPR,13,Hanura,3,"NENGAH SUKENITI, SE",P,,,,
2019,BALI,BALI,DPR,13,Hanura,4,"Drs. I WAYAN NUADA, S.H., M.M",L,,,,
2019,BALI,BALI,DPR,13,Hanura,5,NI PUTU SRI UTARI,P,,,,
2019,BALI,BALI,DPR,13,Hanura,6,"I PUTU INDRA MANDHALA PUTRA, S.H., M.Kn",L,,,,
2019,BALI,BALI,DPR,13,Hanura,7,"I GEDE MERTA, S. Sos., M.AP",L,,,,
2019,BALI,BALI,DPR,13,Hanura,8,ROFII'ATUL FITRIYYAH,P,,,,
2019,BALI,BALI,DPR,13,Hanura,9,I KADEK ARIMBAWA,L,,,,
2019,BALI,BALI,DPR,14,Demokrat,1,PUTU SUPADMA RUDANA,L,,,,
2019,BALI,BALI,DPR,14,Demokrat,2,"TUTIK KUSUMA WARDHANI, SE.MM. M.Kes",P,,,,
2019,BALI,BALI,DPR,14,Demokrat,3,GEDE NGURAH WIDIDANA,L,,,,
2019,BALI,BALI,DPR,14,Demokrat,4,IDA AYU AGUNG TIKAYANTI,P,,,,
2019,BALI,BALI,DPR,14,Demokrat,5,ERLANGGA BRAHMANTYA,L,,,,
2019,BALI,BALI,DPR,14,Demokrat,6,Dra. WORO PUJI HASTUTI,P,,,,
2019,BALI,BALI,DPR,14,Demokrat,7,"RIKO NUGRAHA, SH., MH.",L,,,,
2019,BALI,BALI,DPR,14,Demokrat,8,INGGITA DWIJAMANGGALA,L,,,,
2019,BALI,BALI,DPR,14,Demokrat,9,RADEN RORO PUTRI ASOKA,P,,,,
2019,BALI,BALI,DPR,19,PBB,1,ARWIN LUBIS,L,,,,
2019,BALI,BALI,DPR,19,PBB,2,"VINITA HERAWATY, SE",P,,,,
2019,BALI,BALI,DPR,19,PBB,3,YUNITA,P,,,,
2019,BALI,BALI,DPR,19,PBB,4,USMAN SHAHIB RAFIK,L,,,,
2019,BALI,BALI,DPR,19,PBB,5,"MOSTHAMIR THALIB, M.Si",L,,,,
2019,BALI,BALI,DPR,19,PBB,6,YUHERDI,L,,,,
2019,BALI,BALI,DPR,20,PKPI,1,I MADE HADI WIGRAHA,L,,,,
2019,BALI,BALI,DPR,20,PKPI,2,IRA SOFIA,P,,,,
2019,BANTEN,BANTEN I,DPR,1,PKB,1,Ir. H. THONI FATHONI MUKSON,L,,,,
2019,BANTEN,BANTEN I,DPR,1,PKB,2,DR. MUHAMMAD IMDADUN RAHMAT,L,,,,
2019,BANTEN,BANTEN I,DPR,1,PKB,3,IIS APRIYANI,P,,,,
2019,BANTEN,BANTEN I,DPR,1,PKB,4,ERMA,P,,,,
2019,BANTEN,BANTEN I,DPR,1,PKB,5,WAHYU WIDIYA SURYANI NING WALUYO,P,,,,
2019,BANTEN,BANTEN I,DPR,1,PKB,6,"GOZALI MUNIR, S.THI",L,,,,
2019,BANTEN,BANTEN I,DPR,2,Gerindra,1,"ALI ZAMRONI, S.Sos",L,,,,
2019,BANTEN,BANTEN I,DPR,2,Gerindra,2,"H. ANDA, SE., MM",L,,,,
2019,BANTEN,BANTEN I,DPR,2,Gerindra,3,"HJ. LISTA HURUSTIATI, S.H., M.H",P,,,,
2019,BANTEN,BANTEN I,DPR,2,Gerindra,4,"H. SYAHRUDDIN, SH., MH",L,,,,
2019,BANTEN,BANTEN I,DPR,2,Gerindra,5,SORAYA,P,,,,
2019,BANTEN,BANTEN I,DPR,2,Gerindra,6,"JAKA SETIAWAN, ST. M.Si",L,,,,
2019,BANTEN,BANTEN I,DPR,3,PDIP,1,"MOCHAMAD HASBI ASYIDIKI JAYABAYA, S.H.",L,,,,
2019,BANTEN,BANTEN I,DPR,3,PDIP,2,"TIA RAHMANIA, M.Psi Psikolog",P,,,,
2019,BANTEN,BANTEN I,DPR,3,PDIP,3,R. ARIYADI PADMANEGARA,L,,,,
2019,BANTEN,BANTEN I,DPR,3,PDIP,4,MUHADI TUKIJO,L,,,,
2019,BANTEN,BANTEN I,DPR,3,PDIP,5,"YUYI ROHMATUNISA, S.Pd",P,,,,
2019,BANTEN,BANTEN I,DPR,3,PDIP,6,"SANDY CHUSAN JACINTA MANUHUTU, M.P.",P,,,,
2019,BANTEN,BANTEN I,DPR,4,Golkar,1,"HJ. ADDE ROSI KHOERUNNISA, S.Sos, . M.SI",P,,,,
2019,BANTEN,BANTEN I,DPR,4,Golkar,2,"H. DADAN MUCHAMMAD R., S.E",L,,,,
2019,BANTEN,BANTEN I,DPR,4,Golkar,3,"SUKMAWATI SULTAN, A.Md",P,,,,
2019,BANTEN,BANTEN I,DPR,4,Golkar,4,"GOUSTA FERIZA, S.H., M.H",L,,,,
2019,BANTEN,BANTEN I,DPR,4,Golkar,5,"A. DADAN SURYANA, S.Sos",L,,,,
2019,BANTEN,BANTEN I,DPR,4,Golkar,6,"SHANTY ALDA NATHALIA, S.H",P,,,,
2019,BANTEN,BANTEN I,DPR,5,NasDem,1,"RIZKA AMALIA R NATAKUSUMAH, BA.Sociology",P,,,,
2019,BANTEN,BANTEN I,DPR,5,NasDem,2,ADE WAHYU MULKI,L,,,,
2019,BANTEN,BANTEN I,DPR,5,NasDem,3,"YUDHISTIRA FIRMANSYAH, SH",L,,,,
2019,BANTEN,BANTEN I,DPR,5,NasDem,4,MERRY MEILINDA,P,,,,
2019,BANTEN,BANTEN I,DPR,5,NasDem,5,"ASEP AWALUDIN, SE",L,,,,
2019,BANTEN,BANTEN I,DPR,5,NasDem,6,"TUSNU ROCHMAT, SH",L,,,,
2019,BANTEN,BANTEN I,DPR,7,Berkarya,1,"H. ANHAR, SE",L,,,,
2019,BANTEN,BANTEN I,DPR,7,Berkarya,2,H. E. SYAMSUL BACHRI ARSUDIN,L,,,,
2019,BANTEN,BANTEN I,DPR,7,Berkarya,3,"Dr. ELIYA, MARS",P,,,,
2019,BANTEN,BANTEN I,DPR,7,Berkarya,4,"TUBAGUS JIB MUHIBBUDIN, SH, MM, MBA",L,,,,
2019,BANTEN,BANTEN I,DPR,7,Berkarya,5,"Dra. RUSDIANA BARDIAN, MM",P,,,,
2019,BANTEN,BANTEN I,DPR,7,Berkarya,6,"ILHAM AM., SH",L,,,,
2019,BANTEN,BANTEN I,DPR,8,PKS,1,"DR. H. R. ACHMAD DIMYATI NATAKUSUMAH, S.H., M.H.",L,,,,
2019,BANTEN,BANTEN I,DPR,8,PKS,2,"KH. AHMAD SADELI KARIM, Lc",L,,,,
2019,BANTEN,BANTEN I,DPR,8,PKS,3,"NISA AL AZIZAH, BBA (Hons)",P,,,,
2019,BANTEN,BANTEN I,DPR,8,PKS,4,"Ir. SYAMSU HILAL, MP",L,,,,
2019,BANTEN,BANTEN I,DPR,8,PKS,5,"TRI KUSUMASARI, S.S.",P,,,,
2019,BANTEN,BANTEN I,DPR,8,PKS,6,"H. SANUJI PENTAMARTA, S.IP.",L,,,,
2019,BANTEN,BANTEN I,DPR,9,Perindo,1,BENI PRAMULA,L,,,,
2019,BANTEN,BANTEN I,DPR,9,Perindo,2,Drs. AAP APTADI,L,,,,
2019,BANTEN,BANTEN I,DPR,9,Perindo,3,"MEIKE RACHEL WANGKE, SS., M.SI",P,,,,
2019,BANTEN,BANTEN I,DPR,9,Perindo,4,"STIEN MARIA SCHOUTEN, S.E",P,,,,
2019,BANTEN,BANTEN I,DPR,9,Perindo,5,"BASUKI HADISUKARTA, SH",L,,,,
2019,BANTEN,BANTEN I,DPR,10,PPP,1,"H. HARRY PURDIANTO, S.IP, M.SC",L,,,,
2019,BANTEN,BANTEN I,DPR,10,PPP,2,"H. IIP MIFTAHUL CHOIRY, S.PdI",L,,,,
2019,BANTEN,BANTEN I,DPR,10,PPP,3,"GITA LAKSITA, S.Pd",P,,,,
2019,BANTEN,BANTEN I,DPR,10,PPP,4,"H. ABDUL HALIM, SH, MM",L,,,,
2019,BANTEN,BANTEN I,DPR,10,PPP,5,EVI NURUL FELAYATI,P,,,,
2019,BANTEN,BANTEN I,DPR,10,PPP,6,"USEP SAEPUDIN, S.HI",L,,,,
2019,BANTEN,BANTEN I,DPR,11,PSI,1,"FIRMAN HAREFA, S.H.",L,,,,
2019,BANTEN,BANTEN I,DPR,11,PSI,2,Ir. JOHANNES BOYKE APRIADI NUGROHO,L,,,,
2019,BANTEN,BANTEN I,DPR,11,PSI,3,DEASY SETIAWATI,P,,,,
2019,BANTEN,BANTEN I,DPR,11,PSI,4,FRANKY TJOKROSAPUTRO,L,,,,
2019,BANTEN,BANTEN I,DPR,11,PSI,5,IKA MAYLINA SUSAN,P,,,,
2019,BANTEN,BANTEN I,DPR,11,PSI,6,RISKA PUJI ASTUTI,P,,,,
2019,BANTEN,BANTEN I,DPR,12,PAN,1,TB DEDY MI'ING GUMELAR,L,,,,
2019,BANTEN,BANTEN I,DPR,12,PAN,2,"IMAM HUSSAIDA, S.T",L,,,,
2019,BANTEN,BANTEN I,DPR,12,PAN,3,"ENENG HUMAEROH, S.Pd.I., MUd",P,,,,
2019,BANTEN,BANTEN I,DPR,12,PAN,4,"ADI WICAKSONO, SE., ME",L,,,,
2019,BANTEN,BANTEN I,DPR,12,PAN,5,"RIKA RAHMAWATI, ST, . MT",P,,,,
2019,BANTEN,BANTEN I,DPR,12,PAN,6,"ADE MUSTAGFIRIN, S.E.sy",L,,,,
2019,BANTEN,BANTEN I,DPR,13,Hanura,1,Dr. H. ADANG SUPANDI,L,,,,
2019,BANTEN,BANTEN I,DPR,13,Hanura,2,HENGKI IRAWAN,L,,,,
2019,BANTEN,BANTEN I,DPR,13,Hanura,3,"WIDAT, SH.",P,,,,
2019,BANTEN,BANTEN I,DPR,13,Hanura,4,FISKA SULISTYAWATI,P,,,,
2019,BANTEN,BANTEN I,DPR,13,Hanura,5,"NEWFONE ARTHUR RUMIMPUNU, SH",L,,,,
2019,BANTEN,BANTEN I,DPR,13,Hanura,6,"JOKO SANTOSO, S.Sn",L,,,,
2019,BANTEN,BANTEN I,DPR,14,Demokrat,1,"VIVI SUMANTRI JAYABAYA, S.Sos., MSi",P,,,,
2019,BANTEN,BANTEN I,DPR,14,Demokrat,2,RIZKI AULIA RAHMAN NATAKUSUMAH,L,,,,
2019,BANTEN,BANTEN I,DPR,14,Demokrat,3,HERMAN FIRDAUS,L,,,,
2019,BANTEN,BANTEN I,DPR,14,Demokrat,4,Hj.RATU SITI ROMLAH,P,,,,
2019,BANTEN,BANTEN I,DPR,14,Demokrat,5,MUHAMMAD RIYAD,L,,,,
2019,BANTEN,BANTEN I,DPR,14,Demokrat,6,KHOIRUL UMAM,L,,,,
2019,BANTEN,BANTEN I,DPR,19,PBB,1,"KH. NAHRUL BADRI, SQ, MA",L,,,,
2019,BANTEN,BANTEN I,DPR,19,PBB,2,Drs. MAHMUD FAUZY,L,,,,
2019,BANTEN,BANTEN I,DPR,19,PBB,3,"NYIMAS NINING RACHMAN, SH",P,,,,
2019,BANTEN,BANTEN I,DPR,19,PBB,4,Dra. CHAIRI INAJAH,P,,,,
2019,BANTEN,BANTEN I,DPR,19,PBB,5,"H. BAMBANG ISWAHYANTO, SH",L,,,,
2019,BANTEN,BANTEN I,DPR,20,PKPI,1,Drs. ANSHORI BAITY,L,,,,
2019,BANTEN,BANTEN I,DPR,20,PKPI,2,LIA MARLIANA ANGRAHINI,P,,,,
2019,BANTEN,BANTEN II,DPR,1,PKB,1,WAHYU PAPAT JUNI ROMADONIA,P,,,,
2019,BANTEN,BANTEN II,DPR,1,PKB,2,"Ir. SURYADI HENDARMAN, MM",L,,,,
2019,BANTEN,BANTEN II,DPR,1,PKB,3,"H. ADE MIFTAH, SE, MM",L,,,,
2019,BANTEN,BANTEN II,DPR,1,PKB,4,"AKHMAD ASGHORI, M.Si",L,,,,
2019,BANTEN,BANTEN II,DPR,1,PKB,5,"SUGIARTO, SE",L,,,,
2019,BANTEN,BANTEN II,DPR,1,PKB,6,NAGALITA,P,,,,
2019,BANTEN,BANTEN II,DPR,2,Gerindra,1,"H. DESMOND JUNAIDI MAHESA, SH., MH",L,,,,
2019,BANTEN,BANTEN II,DPR,2,Gerindra,2,DURROTUN NAFISAH,P,,,,
2019,BANTEN,BANTEN II,DPR,2,Gerindra,3,"MOH HATTA SOEROTINOYO, SE., MM",L,,,,
2019,BANTEN,BANTEN II,DPR,2,Gerindra,4,"dr. HJ. NITA GILIK P, MM",P,,,,
2019,BANTEN,BANTEN II,DPR,2,Gerindra,5,"TARLI SUTRISNO, SE., M.Pd",L,,,,
2019,BANTEN,BANTEN II,DPR,2,Gerindra,6,FACHRUL ROZIE,L,,,,
2019,BANTEN,BANTEN II,DPR,3,PDIP,1,ICHSAN SOELISTIO,L,,,,
2019,BANTEN,BANTEN II,DPR,3,PDIP,2,H. NANA SUMARNA,L,,,,
2019,BANTEN,BANTEN II,DPR,3,PDIP,3,"DEWI WAHYUNI, S.H.",P,,,,
2019,BANTEN,BANTEN II,DPR,3,PDIP,4,REZA NURUDDIN A BARMAWI,L,,,,
2019,BANTEN,BANTEN II,DPR,3,PDIP,5,"RONNY BERTY TALAPESSY, S.H., M.H.",L,,,,
2019,BANTEN,BANTEN II,DPR,3,PDIP,6,MELFA ROSDIANA ULI MANULLANG,P,,,,
2019,BANTEN,BANTEN II,DPR,4,Golkar,1,"H. TUBAGUS HAERUL JAMAN, S.E",L,,,,
2019,BANTEN,BANTEN II,DPR,4,Golkar,2,Drs. H. MOHAMAD ALY YAHYA,L,,,,
2019,BANTEN,BANTEN II,DPR,4,Golkar,3,DEWI PARAMATASARI,P,,,,
2019,BANTEN,BANTEN II,DPR,4,Golkar,4,"GIOFEDI, S.H., M.H.",L,,,,
2019,BANTEN,BANTEN II,DPR,4,Golkar,5,H. FAKIH USMAN,L,,,,
2019,BANTEN,BANTEN II,DPR,4,Golkar,6,"HJ. RINIE AMALUDDIN, S.H., M.Si",P,,,,
2019,BANTEN,BANTEN II,DPR,5,NasDem,1,"Drs. H. MAMAT RAHAYU ABDULLAH, MM",L,,,,
2019,BANTEN,BANTEN II,DPR,5,NasDem,2,RANTA SOEHARTA,L,,,,
2019,BANTEN,BANTEN II,DPR,5,NasDem,3,INTAN AZIZAH,P,,,,
2019,BANTEN,BANTEN II,DPR,5,NasDem,4,H. WAHYUDIN DJAHIDI,L,,,,
2019,BANTEN,BANTEN II,DPR,5,NasDem,5,RISYA AZZAHRA RAHIMAH NATAKUSUMAH,P,,,,
2019,BANTEN,BANTEN II,DPR,5,NasDem,6,"H. IIM HUJAEMI, SE",L,,,,
2019,BANTEN,BANTEN II,DPR,6,Garuda,1,AMINUL HIJRI,L,,,,
2019,BANTEN,BANTEN II,DPR,6,Garuda,2,"DIANA MEILANY, S.E",P,,,,
2019,BANTEN,BANTEN II,DPR,7,Berkarya,1,H. R. S. PURBO ASMORO,L,,,,
2019,BANTEN,BANTEN II,DPR,7,Berkarya,2,"Drs. DIDI SUNARDI, M.Si",L,,,,
2019,BANTEN,BANTEN II,DPR,7,Berkarya,3,"Laksma TNI (Purn). YUTTI S HALILIN, SH",P,,,,
2019,BANTEN,BANTEN II,DPR,7,Berkarya,4,Laksmana Muda TNI (Purn) Drs. SONY SANTOSO,L,,,,
2019,BANTEN,BANTEN II,DPR,7,Berkarya,5,H. TB. LUCKY KAKING,L,,,,
2019,BANTEN,BANTEN II,DPR,7,Berkarya,6,"JULLYA FERONICA, SE",P,,,,
2019,BANTEN,BANTEN II,DPR,8,PKS,1,"DR. H. JAZULI JUWAINI, MA",L,,,,
2019,BANTEN,BANTEN II,DPR,8,PKS,2,EI NURUL KHOTIMAH,P,,,,
2019,BANTEN,BANTEN II,DPR,8,PKS,3,"EMAN SUKIRMAN, SE, .MSi.",L,,,,
2019,BANTEN,BANTEN II,DPR,8,PKS,4,YEMMELIA,P,,,,
2019,BANTEN,BANTEN II,DPR,8,PKS,5,MOH. FIKRI,L,,,,
2019,BANTEN,BANTEN II,DPR,8,PKS,6,Drs. MOHAMMAD SAFARI,L,,,,
2019,BANTEN,BANTEN II,DPR,9,Perindo,1,"Dr. BRIGJEN POL. PURN. H. HERU FEBRUANTO, M.AP",L,,,,
2019,BANTEN,BANTEN II,DPR,9,Perindo,2,"ANDI CAKRA WAHYUDI, SE., MBA",L,,,,
2019,BANTEN,BANTEN II,DPR,9,Perindo,3,"NAVIRA ARAYA TUEKA, SH., MH",P,,,,
2019,BANTEN,BANTEN II,DPR,9,Perindo,4,"M. MUHTADIN SABILI, ST",L,,,,
2019,BANTEN,BANTEN II,DPR,9,Perindo,5,"EVA LESTARI, S.IP",P,,,,
2019,BANTEN,BANTEN II,DPR,9,Perindo,6,"SUKANDA CHANDRAHAYAT, ST, . MSi",L,,,,
2019,BANTEN,BANTEN II,DPR,10,PPP,1,"Ir. HJ. FERNITA, MH",P,,,,
2019,BANTEN,BANTEN II,DPR,10,PPP,2,"Hj. KARTIKA YUDHISTI, B.Eng., M.Sc",P,,,,
2019,BANTEN,BANTEN II,DPR,10,PPP,3,"H. AGUS SETIAWAN, SH.",L,,,,
2019,BANTEN,BANTEN II,DPR,10,PPP,4,E. MANSUR AINI,L,,,,
2019,BANTEN,BANTEN II,DPR,10,PPP,5,RENI HADIJAH HSB,P,,,,
2019,BANTEN,BANTEN II,DPR,10,PPP,6,"Dra. Hj. MUFLIKHAH, M. Si",P,,,,
2019,BANTEN,BANTEN II,DPR,11,PSI,1,"DANIEL LUKE SOEWITO, S.I.Kom",L,,,,
2019,BANTEN,BANTEN II,DPR,11,PSI,2,"ALDRIN INIGO WIJANA, ST",L,,,,
2019,BANTEN,BANTEN II,DPR,11,PSI,3,"PRISILLA PUSPITASARI, S.Si",P,,,,
2019,BANTEN,BANTEN II,DPR,11,PSI,4,"RAMOT SITUMEANG, SH., MH",L,,,,
2019,BANTEN,BANTEN II,DPR,11,PSI,5,CHINDY PURI SALSABILLAH,P,,,,
2019,BANTEN,BANTEN II,DPR,11,PSI,6,BUNGA SYELMA RIZALDY,P,,,,
2019,BANTEN,BANTEN II,DPR,12,PAN,1,"H. YANDRI SUSANTO, S.Pt",L,,,,
2019,BANTEN,BANTEN II,DPR,12,PAN,2,"Hj. INDAHWATI, S.Mn. MM",P,,,,
2019,BANTEN,BANTEN II,DPR,12,PAN,3,"H. ROSYID HAERUDIN, SP, MM",L,,,,
2019,BANTEN,BANTEN II,DPR,12,PAN,4,"Ir. H. SYAFROL MAKMUR, M.Pd.I.",L,,,,
2019,BANTEN,BANTEN II,DPR,12,PAN,5,"RATU MINHERYATI, SE",P,,,,
2019,BANTEN,BANTEN II,DPR,12,PAN,6,"H. SUPRIYONO, S.Kom",L,,,,
2019,BANTEN,BANTEN II,DPR,13,Hanura,1,ASEP SAEPULLOH,L,,,,
2019,BANTEN,BANTEN II,DPR,13,Hanura,2,SYAFIK,L,,,,
2019,BANTEN,BANTEN II,DPR,13,Hanura,3,ASTRID OCTAVIN SARMARIA,P,,,,
2019,BANTEN,BANTEN II,DPR,13,Hanura,4,ZAENAL ABIDIN,L,,,,
2019,BANTEN,BANTEN II,DPR,13,Hanura,5,"ENTIN SARTINAH, S.Pd.I",P,,,,
2019,BANTEN,BANTEN II,DPR,13,Hanura,6,"Drs. RAMBUN SUMARDI, Ak. M.Si",L,,,,
2019,BANTEN,BANTEN II,DPR,14,Demokrat,1,"Dr. AMIR SYAMSUDIN, SH., MH.",L,,,,
2019,BANTEN,BANTEN II,DPR,14,Demokrat,2,NUR AENI,P,,,,
2019,BANTEN,BANTEN II,DPR,14,Demokrat,3,H. AENG HAERUDIN,L,,,,
2019,BANTEN,BANTEN II,DPR,14,Demokrat,4,H. AYIP NAJIB (DUCE),L,,,,
2019,BANTEN,BANTEN II,DPR,14,Demokrat,5,"H.AHMAD RIFAI SUFTYADI, SH",L,,,,
2019,BANTEN,BANTEN II,DPR,14,Demokrat,6,"LINDA AGUSTINI ARITONANG, SS",P,,,,
2019,BANTEN,BANTEN II,DPR,19,PBB,1,"RONNI ABDI, ST., MM",L,,,,
2019,BANTEN,BANTEN II,DPR,19,PBB,2,"MUHAMMAD RIDWAN, SH., MM",L,,,,
2019,BANTEN,BANTEN II,DPR,19,PBB,3,"Dr. INNE IRAWATY, SpKJ",P,,,,
2019,BANTEN,BANTEN II,DPR,19,PBB,4,"SUDRAJAT ARDANI, M.H",L,,,,
2019,BANTEN,BANTEN II,DPR,19,PBB,5,MUSTOFA,L,,,,
2019,BANTEN,BANTEN II,DPR,19,PBB,6,SUGIATI,P,,,,
2019,BANTEN,BANTEN II,DPR,20,PKPI,1,CHARLES SIMANJUNTAK,L,,,,
2019,BANTEN,BANTEN II,DPR,20,PKPI,2,ALFA ANGELICA E SEREH,P,,,,
2019,BANTEN,BANTEN III,DPR,1,PKB,1,"Dra. HJ. SITI MASRIFAH, MA",P,,,,
2019,BANTEN,BANTEN III,DPR,1,PKB,2,"MOH. RANO ALFATH, S.H., M.H.",L,,,,
2019,BANTEN,BANTEN III,DPR,1,PKB,3,"H ABDUL ROJI, S. Sos. MM",L,,,,
2019,BANTEN,BANTEN III,DPR,1,PKB,4,WITJAKSONO ABADIMAN S.,L,,,,
2019,BANTEN,BANTEN III,DPR,1,PKB,5,MARDA HASTUTI,P,,,,
2019,BANTEN,BANTEN III,DPR,1,PKB,6,"H. IMADUDIN, MA",L,,,,
2019,BANTEN,BANTEN III,DPR,1,PKB,7,FAJAR ROSMAN K,L,,,,
2019,BANTEN,BANTEN III,DPR,1,PKB,8,ZAITUN AWALIAH,P,,,,
2019,BANTEN,BANTEN III,DPR,1,PKB,9,"RANI RISMAWATI, SE",P,,,,
2019,BANTEN,BANTEN III,DPR,1,PKB,10,"ARDY SUSANTO, SH",L,,,,
2019,BANTEN,BANTEN III,DPR,2,Gerindra,1,Dr. SUFMI DASCO AHMAD,L,,,,
2019,BANTEN,BANTEN III,DPR,2,Gerindra,2,"MARTINA, S.I.KOM., M.Si",P,,,,
2019,BANTEN,BANTEN III,DPR,2,Gerindra,3,"DASRIL, S.Pd.I., M.Si (HAN)",L,,,,
2019,BANTEN,BANTEN III,DPR,2,Gerindra,4,"SESARIUS EGI BUDIMAN, ST.B.Eng",L,,,,
2019,BANTEN,BANTEN III,DPR,2,Gerindra,5,"CARMAN ANSARI E.A.R LATIEF, S. Sos",L,,,,
2019,BANTEN,BANTEN III,DPR,2,Gerindra,6,"SUPRIATI, SE",P,,,,
2019,BANTEN,BANTEN III,DPR,2,Gerindra,7,"VIGOR RISQY SETIAWAN, SE",L,,,,
2019,BANTEN,BANTEN III,DPR,2,Gerindra,8,"R. MOCH ALDINA SURYANA, SE",L,,,,
2019,BANTEN,BANTEN III,DPR,2,Gerindra,9,"RISNAULI SIAHAAN, S.Si",P,,,,
2019,BANTEN,BANTEN III,DPR,2,Gerindra,10,"ACHMAD MUZAYIN SYAFRIAL, SH",L,,,,
2019,BANTEN,BANTEN III,DPR,3,PDIP,1,"RANO KARNO, S.IP",L,,,,
2019,BANTEN,BANTEN III,DPR,3,PDIP,2,"ST. ANANTA WAHANA, S.H.",L,,,,
2019,BANTEN,BANTEN III,DPR,3,PDIP,3,"EMMY LUMBAN RAJA, S.E., M.Si",P,,,,
2019,BANTEN,BANTEN III,DPR,3,PDIP,4,"MARINUS GEA, S.E., M.AK",L,,,,
2019,BANTEN,BANTEN III,DPR,3,PDIP,5,"WANTO SUGITO, S.Sos",L,,,,
2019,BANTEN,BANTEN III,DPR,3,PDIP,6,"Dra. MEIDYA AMORA. I, S.IP., M.Si",P,,,,
2019,BANTEN,BANTEN III,DPR,3,PDIP,7,"Drs. H. EDDY KUSUMA WIJAYA, S.H., M.H., M.M.",L,,,,
2019,BANTEN,BANTEN III,DPR,3,PDIP,8,dr. LINA SULISTIAWATI,P,,,,
2019,BANTEN,BANTEN III,DPR,3,PDIP,9,"Drs. H. ARSID, M.Si",L,,,,
2019,BANTEN,BANTEN III,DPR,3,PDIP,10,SANTO WIDJAJA,L,,,,
2019,BANTEN,BANTEN III,DPR,4,Golkar,1,"H. ANDI ACHMAD DARA, S.E.",L,,,,
2019,BANTEN,BANTEN III,DPR,4,Golkar,2,"RATU DIAN HATIFAH, S.Ag., M.Pd",P,,,,
2019,BANTEN,BANTEN III,DPR,4,Golkar,3,H. ABDUL SYUKUR,L,,,,
2019,BANTEN,BANTEN III,DPR,4,Golkar,4,EVA ELISA WIBISONO,P,,,,
2019,BANTEN,BANTEN III,DPR,4,Golkar,5,"Dra. TRI IRIASTUTI, M.H",P,,,,
2019,BANTEN,BANTEN III,DPR,4,Golkar,6,FREDDY R. NAPITUPULU,L,,,,
2019,BANTEN,BANTEN III,DPR,4,Golkar,7,"BAHRUDIN, S.H",L,,,,
2019,BANTEN,BANTEN III,DPR,4,Golkar,8,"ARNOD SIHITE, S.E",L,,,,
2019,BANTEN,BANTEN III,DPR,4,Golkar,9,"Dra. HJ. SITI UBAIDAH, M.M",P,,,,
2019,BANTEN,BANTEN III,DPR,4,Golkar,10,DHANY MARLEN,L,,,,
2019,BANTEN,BANTEN III,DPR,5,NasDem,1,"DR. H. WAWAN IRIAWAN, SH, MH",L,,,,
2019,BANTEN,BANTEN III,DPR,5,NasDem,2,SAHAT SILABAN,L,,,,
2019,BANTEN,BANTEN III,DPR,5,NasDem,3,ZURAIDA,P,,,,
2019,BANTEN,BANTEN III,DPR,5,NasDem,4,"YUDI FRIANTO, SH",L,,,,
2019,BANTEN,BANTEN III,DPR,5,NasDem,5,"ADE MUHAMAD NUR, SH. MH",L,,,,
2019,BANTEN,BANTEN III,DPR,5,NasDem,6,SUSY SUDARTI KADIMAN,P,,,,
2019,BANTEN,BANTEN III,DPR,5,NasDem,7,IR.H. UCOK BINANGA NASUTION,L,,,,
2019,BANTEN,BANTEN III,DPR,5,NasDem,8,"Ir. JUSUF MONGAN, M.Si",L,,,,
2019,BANTEN,BANTEN III,DPR,5,NasDem,9,"DISNA RIANTINA, SH., MH.",P,,,,
2019,BANTEN,BANTEN III,DPR,5,NasDem,10,Drs. BENYAMIN KALALO,L,,,,
2019,BANTEN,BANTEN III,DPR,6,Garuda,1,"EKO RIYADI, S. Kom",L,,,,
2019,BANTEN,BANTEN III,DPR,6,Garuda,2,RINEKE SUNDAH,P,,,,
2019,BANTEN,BANTEN III,DPR,6,Garuda,3,GITA OKTAVIANI,P,,,,
2019,BANTEN,BANTEN III,DPR,7,Berkarya,1,"SYAEFUNNUR MASZAH, SH, MM",L,,,,
2019,BANTEN,BANTEN III,DPR,7,Berkarya,2,KH. BAHANA JAALHAQ TAQWALLAH,L,,,,
2019,BANTEN,BANTEN III,DPR,7,Berkarya,3,"RIA DAHLIA, S.Sos.",P,,,,
2019,BANTEN,BANTEN III,DPR,7,Berkarya,4,"MUHAMMAD SIROT, SH, S.IP",L,,,,
2019,BANTEN,BANTEN III,DPR,7,Berkarya,5,"Dr. ARIUS KARMAN, MARS",L,,,,
