year,province,valid_votes,name,cand_number,cand_votes
2019,Jawa Tengah,16419199,"DENTY EKA WIDI PRATIWI, SE., MH.",8,2347604
2019,Jawa Tengah,16419199,G.K.R. AYU KOES INDRIYAH,9,1041035
2019,Jawa Tengah,16419199,"ISNAN AHMAD JUHARDANI, S.P.",10,312392
2019,Jawa Tengah,16419199,"Drs. H. JAMUN, M.Pd.I",11,677045
2019,Jawa Tengah,16419199,"Drs. JOKO J. PRIHATMOKO, M.Si.",12,114492
2019,Jawa Tengah,16419199,"KHOLISON, SH.",13,314054
2019,Jawa Tengah,16419199,Drs. M. ABDUL ROHIM,14,605024
2019,Jawa Tengah,16419199,"H. MUH MAHSUN, S.IP.",15,249771
2019,Jawa Tengah,16419199,"Drs. H. MUHTAR LUTFI, MM",16,261371
2019,Jawa Tengah,16419199,"MUJIBURROHMAN, S.S.",17,876820
2019,Jawa Tengah,16419199,"Dr. KH. MUQODDAM CHOLIL, MA.",18,410529
2019,Jawa Tengah,16419199,"H. NAIBUL UMAM EKO SAKTI, S.Ag., M.Si.",19,418734
2019,Jawa Tengah,16419199,"SOLEHIN, S.Pd, MM.",20,315242
2019,Jawa Timur,19030033,A. AGUS PATMINTO,1,999208
2019,Jawa Timur,19030033,Ir. H. AA LA NYALLA MAHMUD MATTALITTI,2,2267058
2019,Jawa Timur,19030033,"ABDUL QADIR AMIR HARTONO, S.E., S.H., M.H",3,1103765
2019,Jawa Timur,19030033,"ACHMAD NURUL ILMI, S.H",4,1018303
2019,Jawa Timur,19030033,"ACHMAD RUSYAD MANFALUTI, S.Ag., M.Si",5,376024
2019,Jawa Timur,19030033,ADILLA AZIS,6,1322755
2019,Jawa Timur,19030033,"H. AHMAD NAWARDI, S.Ag",7,1414478
2019,Jawa Timur,19030033,"Ir. H. ALFA ISNAENI, M.Si",8,768671
2019,Jawa Timur,19030033,"ANDI YUWONO, S.Sos., M.Si",9,243264
2019,Jawa Timur,19030033,"A SYAIFUL ISMAIL, S.H., M.H",10,1204544
2019,Jawa Timur,19030033,ENRICO WHENRY RIZKY TAMBUNAN,11,623845
2019,Jawa Timur,19030033,EVI ZAINAL ABIDIN,12,2416663
2019,Jawa Timur,19030033,"FAIROUZ HUDA, S.Sos",13,123924
2019,Jawa Timur,19030033,"FATIHUL FAIZUN, S.Sos",14,204902
2019,Jawa Timur,19030033,"Dra. Hj. HARBIAH SALAHUDDIN, M.Si",15,830695
2019,Jawa Timur,19030033,"IMAM KHODRI TF, S.S., M.Th.I",16,323266
2019,Jawa Timur,19030033,"MASHUDI, S.T.P",17,230306
2019,Jawa Timur,19030033,"MISBAHUL MUNIR, M.Ag",18,441777
2019,Jawa Timur,19030033,"MOHAMMAD TRIJANTO, S.H",19,244039
2019,Jawa Timur,19030033,"MUHAMAD KODERI HW, M.T",20,227265
2019,Jawa Timur,19030033,"H. NADJIB HAMID, M.Si",21,1007775
2019,Jawa Timur,19030033,H. PUDJO BASUKI,22,171177
2019,Jawa Timur,19030033,PURWO ALI,23,74355
2019,Jawa Timur,19030033,"Dr. H. RPA. MUJAHID ANSORI, M.Si",24,383244
2019,Jawa Timur,19030033,"H. SONHADJI ZAINUDIN, S.E., M.M",25,105340
2019,Jawa Timur,19030033,Ir.H. SUHANDOYO SP,26,559451
2019,Jawa Timur,19030033,"H. SUPRIASTO, S.H., M.H",27,174060
2019,Jawa Timur,19030033,ZAIFUL ANAM,28,169879
2019,Nusa Tenggara Barat,2537688,"Ir. H. ACHMAD SUKISMAN AZMY, M.Hum",1,268905
2019,Nusa Tenggara Barat,2537688,"H. ARSYAD, S.E., MM",2,113069
2019,Nusa Tenggara Barat,2537688,"Drs. AYIP ROSIDI,MM",3,25413
2019,Nusa Tenggara Barat,2537688,"BAIQ DIYAH RATU GANEFI, SH",4,126811
2019,Nusa Tenggara Barat,2537688,ELY SOLIHIN. S.Kep,5,103618
2019,Nusa Tenggara Barat,2537688,"EVI APITA MAYA, SH., M.Kn",6,283932
2019,Nusa Tenggara Barat,2537688,Prof. Dr. FAROUK MUHAMMAD,7,188687
2019,Nusa Tenggara Barat,2537688,"HAIFA AKBAR, SS",8,41080
2019,Nusa Tenggara Barat,2537688,"TGH. IBNU HALIL., S.Ag., M.Pd.i",9,245570
2019,Nusa Tenggara Barat,2537688,"H. IRZANI,S.Pd., M.Si",10,173769
2019,Nusa Tenggara Barat,2537688,"Drs. KURNIAWAN ARMIN, MM",11,15977
2019,Nusa Tenggara Barat,2537688,"LALU DIDIT PATRIA A.O.C, SH",12,29985
2019,Nusa Tenggara Barat,2537688,"H. LALU GEDE SYAMSUL MUHAJIDIN, SE",13,155363
2019,Nusa Tenggara Barat,2537688,H. LALU MUHAMMAD SUKRIADI,14,38856
2019,Nusa Tenggara Barat,2537688,H. LALU SUHAIMI ISMY,15,207352
2019,Nusa Tenggara Barat,2537688,"Drs. H.M. ALI. H. ARAHIM, M.Pd",16,141008
2019,Nusa Tenggara Barat,2537688,Drs. H. MARINAH HARDI,17,34805
2019,Nusa Tenggara Barat,2537688,"MARWAN HAKIM, S.Kom., M.Kom., MM",18,27236
2019,Nusa Tenggara Barat,2537688,Ir. MOH. KISMAN PANGERAN,19,18778
2019,Nusa Tenggara Barat,2537688,"Ir. H. MUDAHAN HADZIE, M.Si",20,23061
2019,Nusa Tenggara Barat,2537688,"Dra. Hj. NURJANAH, SH",21,23920
2019,Nusa Tenggara Barat,2537688,"RIMA NOFIYANTI, S.Pi",22,23627
2019,Nusa Tenggara Barat,2537688,"Hj. ROBIATUL ADAWIYAH, SE",23,114534
2019,Nusa Tenggara Barat,2537688,"SIGAP, S.Pd., M.Pd",24,25564
2019,Nusa Tenggara Barat,2537688,"H. SUNARDI AYUB, SH",25,28167
2019,Nusa Tenggara Barat,2537688,TAUFIK LA TOFI,26,41984
2019,Nusa Tenggara Barat,2537688,YUSRIN FALAHI HAIKAL,27,16617
2019,Nusa Tenggara Timur,2541067,"ABDULLAH P. ULUMANDO, SE.",1,107248
2019,Nusa Tenggara Timur,2541067,"ABRAHAM LIYANTO, IR",2,173915
2019,Nusa Tenggara Timur,2541067,"AGUSTINUS LESEK, S.FIL.",3,69937
2019,Nusa Tenggara Timur,2541067,"ALEKSIUS ARMANJAYA, S.S., M.H.",4,64556
2019,Nusa Tenggara Timur,2541067,"ANGELIUS WAKE KAKO, S.Pd., M.Si",5,179197
2019,Nusa Tenggara Timur,2541067,ANTONIUS F. BETHAN,6,35307
2019,Nusa Tenggara Timur,2541067,dr. ASYERA RESPATI A. WUNDALERO,7,199022
2019,Nusa Tenggara Timur,2541067,"Ir. BERNALDUS YOHANES RALDY DOY, M.Si",8,49745
2019,Nusa Tenggara Timur,2541067,"DAVID SUTARTO, ST",9,36949
2019,Nusa Tenggara Timur,2541067,"Drs. DJATA DOMINIKUS, M.Si",10,29873
2019,Nusa Tenggara Timur,2541067,FLAVIANUS NESTOR EMBUN,11,92426
2019,Nusa Tenggara Timur,2541067,"FRANSISKUS RAMLI, S.H",12,39057
2019,Nusa Tenggara Timur,2541067,"FRANSISKUS SALEM, SH., M.Si",13,69408
2019,Nusa Tenggara Timur,2541067,"HILDA MANAFE, SE., MM.",14,228487
2019,Nusa Tenggara Timur,2541067,"Dr. HYRONIMUS AGUSTINUS FERNANDEZ., dr., M.Kes",15,22909
2019,Nusa Tenggara Timur,2541067,JEVRIANUS BILI,16,59552
2019,Nusa Tenggara Timur,2541067,"JIMMI WILLIBAIDUS SIANTO, SE., MM",17,44035
2019,Nusa Tenggara Timur,2541067,JOHANES FRANSISKUS RIBERU,18,62207
2019,Nusa Tenggara Timur,2541067,Ir. KAREL JANI MBOEIK,19,39457
2019,Nusa Tenggara Timur,2541067,"KORNELIS SOI, SH.",20,62703
2019,Nusa Tenggara Timur,2541067,"LUSIA ADINDA DUA NURAK, S.Pd., MM",21,139197
2019,Nusa Tenggara Timur,2541067,"MARTHINUS J.E. MEDAH, SE.",22,93460
2019,Nusa Tenggara Timur,2541067,"MARTINUS SIKI, SH., MH.",23,123565
2019,Nusa Tenggara Timur,2541067,"MARTINUS SUWARDI MANTRO, S.Si.",24,18605
2019,Nusa Tenggara Timur,2541067,"Dr. phil. NORBETUS JEGALUS, MA",25,41876
2019,Nusa Tenggara Timur,2541067,Drs. PRAMODHANA PURNALAKISTA,26,8002
2019,Nusa Tenggara Timur,2541067,"RONNY NUBATONIS, ST.",27,36702
2019,Nusa Tenggara Timur,2541067,Ir. SARAH LERY MBOEIK,28,126664
2019,Nusa Tenggara Timur,2541067,"SERVATIUS LAWANG, SH., M.M",29,17810
2019,Nusa Tenggara Timur,2541067,"SYARIFUDIN ATASOGE, S.Pd., M.Pd.",30,83967
2019,Nusa Tenggara Timur,2541067,"VENTJE JR ABANIT, SE.",31,68285
2019,Nusa Tenggara Timur,2541067,"Drs. H. YAHIDIN UMAR, M.Si",32,21878
2019,Nusa Tenggara Timur,2541067,"Drs. YAKUB BOBO, MT",33,19165
2019,Nusa Tenggara Timur,2541067,"YAREMIAS NDOEN, ST., M.Si.",34,22292
2019,Nusa Tenggara Timur,2541067,"YUSTINA GOO, S.Pd., M.Kes.",35,12774
2019,Nusa Tenggara Timur,2541067,"Dr. YUSTINA NDUNG, S.Pd., M.Si",36,40835
2019,Kalimantan Barat,2648738,ABDUL FAZRI,1,125051
2019,Kalimantan Barat,2648738,Drs. H. ABDUL RAHMI,2,109601
2019,Kalimantan Barat,2648738,"H. AMRI KALAM, S.H., M.H.",3,208828
2019,Kalimantan Barat,2648738,"BENI SULASTIYO, S.E",4,143514
2019,Kalimantan Barat,2648738,"Drs. CHRISTIANDY SANJAYA, S.E., M.M",5,406304
2019,Kalimantan Barat,2648738,"ERLINAWATI, S.H., M.AP",6,259058
2019,Kalimantan Barat,2648738,"GLORIO SANEN, S.H.",7,116927
2019,Kalimantan Barat,2648738,dr. IKKE WISAKSONO,8,56168
2019,Kalimantan Barat,2648738,"JOSEPH ODILLO OENDOEN, S.Sn",9,97866
2019,Kalimantan Barat,2648738,"Dr. KHALILAH, M.Pd.",10,82139
2019,Kalimantan Barat,2648738,"MARIA GORETI, S.Sos., M.Si.",11,287341
2019,Kalimantan Barat,2648738,Drs. H. M. SURONTO,12,29519
2019,Kalimantan Barat,2648738,"MUHAMMAD ISA, S.Pd.",13,42351
2019,Kalimantan Barat,2648738,MUHAMMAD SALEH,14,48734
2019,Kalimantan Barat,2648738,MUJILASTUTI,15,107932
2019,Kalimantan Barat,2648738,"N. CH. SAIYAN, S.H., M.H.",16,64768
2019,Kalimantan Barat,2648738,"Hj. RUBAETI ERLITA, S.Sos.I., S.H",17,113941
2019,Kalimantan Barat,2648738,"Prof. Dr. H. SAMION AR, M.Pd.",18,96657
2019,Kalimantan Barat,2648738,H. SUKIRYANTO,19,220937
2019,Kalimantan Barat,2648738,"YUDI ALDIYANSYAH, S.E.",20,31102
2019,Kalimantan Tengah,1174827,"ABDUL HAFID, S.Pi.",1,38366
2019,Kalimantan Tengah,1174827,"Dr. AGUSTIN TERAS NARANG, S.H.",2,349351
2019,Kalimantan Tengah,1174827,"H. AMANTO SURYA LANGKA, Lc.",3,40831
2019,Kalimantan Tengah,1174827,"H. ASRANI, S.E., S.H.",4,36418
2019,Kalimantan Tengah,1174827,"H. BAMBANG SURYADI, S.E., M.Si.",5,17645
2019,Kalimantan Tengah,1174827,"Drs. FERLY H. SANGEN, M.Si.",6,16018
2019,Kalimantan Tengah,1174827,HABIB SAID ABDURRAHMAN,7,92211
2019,Kalimantan Tengah,1174827,"JAMBEK NICKA, Amd.Kep.",8,21386
2019,Kalimantan Tengah,1174827,"H. MARYONO, S.H.I., M.Si.",9,19233
2019,Kalimantan Tengah,1174827,"H. MUHAMMAD RAKHMAN, S.E., S.T.",10,125096
2019,Kalimantan Tengah,1174827,"Drs. H. MUHAMMAD YAMIN MUKHTAR, Lc., M.Pd.I.",11,25259
2019,Kalimantan Tengah,1174827,"KH. M. YUSUP ALHUDROMY, S.H.",12,73830
2019,Kalimantan Tengah,1174827,NAPA J. AWAT,13,23879
2019,Kalimantan Tengah,1174827,"Dra. Hj. NORHASANAH, M.Si.",14,20505
2019,Kalimantan Tengah,1174827,Ir. NYELONG INGA SIMON,15,0
2019,Kalimantan Tengah,1174827,"Hj. PERMANA SARI, S.Si., M.M., M.B.A.",16,37206
2019,Kalimantan Tengah,1174827,"RINI WIDYASARI DIRAN, S.E., M.M.",17,50793
2019,Kalimantan Tengah,1174827,"RUDOLF DITA, S.P., S.PKP., M.Si.",18,16813
2019,Kalimantan Tengah,1174827,"Pdt. Dr. SIMPON F. LION, M.Th.",19,57869
2019,Kalimantan Tengah,1174827,"Hj. YUSTINA ISMIATI, S.H., M.H.",20,89548
2019,Kalimantan Tengah,1174827,"RIRIN ROSYANA, S.H.",21,22570
2019,Kalimantan Selatan,1923164,"Ir. H. ADHARIANI, S.H., M.H.",1,116458
2019,Kalimantan Selatan,1923164,"AGUSTIN NUR MARTINA PUTRI, S.H., M.H.",2,163542
2019,Kalimantan Selatan,1923164,"ANTUNG FATMAWATI, S.T.",3,97208
2019,Kalimantan Selatan,1923164,"H. GUSTI FARID HASAN AMAN, S.E., Akt., M.B.A.",4,317661
2019,Kalimantan Selatan,1923164,"HABIB ABDURRAHMAN BAHASYIM, S.E., M.M.",5,394026
2019,Kalimantan Selatan,1923164,"HABIB HAMID ABDULLAH, S.H., M.H.",6,231192
2019,Kalimantan Selatan,1923164,HABIB ZAKARIA BAHASYIM,7,249982
2019,Kalimantan Selatan,1923164,"H. HESLY JUNIANTO, S.H., M.H",8,78716
2019,Kalimantan Selatan,1923164,H.SAMSANI,9,59635
2019,Kalimantan Selatan,1923164,"Drs. H. MOHAMMAD SOFWAT HADI, S.H.",10,75869
2019,Kalimantan Selatan,1923164,"H. M.SURIANI SHIDDIQ, S.Ag., M.Si.",11,26983
2019,Kalimantan Selatan,1923164,MUHAMMAD AUNUL HADI IDHAM CHALID,12,65380
2019,Kalimantan Selatan,1923164,MUH.IHSANUDIN,13,26193
2019,Kalimantan Selatan,1923164,"Ir. SOEGENG SOESANTO, M.Si.",14,20319
2019,Kalimantan Timur,1624684,H. AHMAD HENDRY,1,56281
2019,Kalimantan Timur,1624684,AHMAD SOFYAN MASYKUR,2,15904
2019,Kalimantan Timur,1624684,"AJI MIRNI MAWARNI, S.T., M.M",3,120388
2019,Kalimantan Timur,1624684,"H. AWANG FERDIAN HIDAYAT, S.E., M.M.",4,345682
2019,Kalimantan Timur,1624684,"Dr. DAN BUNTU PARANOAN, M.Si.",5,59466
2019,Kalimantan Timur,1624684,EDY GUNAWAN,6,55410
2019,Kalimantan Timur,1624684,"Ir. H. GUNAWARMAN, M.AP.",7,44032
2019,Kalimantan Timur,1624684,"H. HASANUDDIN, S.H., M.Si.",8,27890
2019,Kalimantan Timur,1624684,"Drs. H. HERMANTO, M.Hum.",9,37446
2019,Kalimantan Timur,1624684,"Dr. H. MAHYUDIN, S.T., M.M.",10,147483
2019,Kalimantan Timur,1624684,MOHAMMAD HATTA GARIT,11,26314
2019,Kalimantan Timur,1624684,Drs. H. MUHAMMAD IDRIS. S,12,73252
2019,Kalimantan Timur,1624684,MUSRIL RAHIMSYAH,13,6983
2019,Kalimantan Timur,1624684,NAJIRAH HD,14,69248
2019,Kalimantan Timur,1624684,"H. NANANG SULAIMAN, S.E.",15,69184
2019,Kalimantan Timur,1624684,"NASON NADEAK, S.H., M.H.",16,9621
2019,Kalimantan Timur,1624684,"NASPI ARSYAD, Lc.",17,67621
2019,Kalimantan Timur,1624684,"Dr. PIATUR PANGARIBUAN, S.H., M.H.",18,29056
2019,Kalimantan Timur,1624684,"REIMAL KALDHANI, S.I.Kom.",19,18420
2019,Kalimantan Timur,1624684,"Dr. Ir. RUSMIYATI, M.P.",20,13687
2019,Kalimantan Timur,1624684,"Hj. SANDRA PUSPA DEWI, S.H.",21,64289
2019,Kalimantan Timur,1624684,Kh. SISWANTO,22,54865
2019,Kalimantan Timur,1624684,"Hj. SITI QOMARIAH, S.E.",23,44284
2019,Kalimantan Timur,1624684,"SUDARNO, S.E.",24,55007
2019,Kalimantan Timur,1624684,"SUTRISNO, S.E.",25,6267
2019,Kalimantan Timur,1624684,"SYAPARUDIN, S.Sos.",26,27879
2019,Kalimantan Timur,1624684,"ZAINAL ARIFIN, A.Md.Kep.",27,78725
2019,Sulawesi Utara,1462868,CHERISH HARRIETTE,1,180224
2019,Sulawesi Utara,1462868,DJAFAR ALKATIRI,2,147210
2019,Sulawesi Utara,1462868,FERRY SANGER WEKU,3,11024
2019,Sulawesi Utara,1462868,FEYKE ROBOT,4,38341
2019,Sulawesi Utara,1462868,HELFRIED LOMBO,5,15727
2019,Sulawesi Utara,1462868,HENDRA JACOB,6,29465
2019,Sulawesi Utara,1462868,"H. W. B. SUMAKUL, S.Th.",7,91998
2019,Sulawesi Utara,1462868,IRVAN BASRI,8,40229
2019,Sulawesi Utara,1462868,JOHANIS C. SALIBANA,9,40190
2019,Sulawesi Utara,1462868,Dra. JULL TAKALIUANG,10,46589
2019,Sulawesi Utara,1462868,"LEXI MANTIRI, S.S.",11,48623
2019,Sulawesi Utara,1462868,MAYA RUMANTIR,12,168086
2019,Sulawesi Utara,1462868,"Pdt. MEIVA LINTANG, S.Th.",13,67928
2019,Sulawesi Utara,1462868,"Dr. ML. DENNY TEWU, S.E., M.M.",14,19045
2019,Sulawesi Utara,1462868,MUHAMMAD SALIM LANDJAR,15,47424
2019,Sulawesi Utara,1462868,NOUKE PAAT,16,26377
2019,Sulawesi Utara,1462868,"PRICYLIA ELVIERA RONDO, S.S.",17,72469
2019,Sulawesi Utara,1462868,RM. LUNTUNGAN,18,112939
2019,Sulawesi Utara,1462868,Ir. STEFANUS B. A. N. LIOW,19,125099
2019,Sulawesi Utara,1462868,"SYACHRIAL KUI DAMOPOLII, S.Sos.",20,30853
2019,Sulawesi Utara,1462868,TEDIUS KUEMBA BATASINA,21,60416
2019,Sulawesi Utara,1462868,"VIVIAN TIRAYOH DIMPUDUS, S.E.",22,20429
2019,Sulawesi Utara,1462868,"dr. WIESJE ABIGAEL ROMPIS, M.Si.",23,22183
2019,Sulawesi Tengah,1535667,"Dr. ABDUL RACHMAN THAHA, S.H., M.H.",1,182389
2019,Sulawesi Tengah,1535667,"ADHI KUSUMA WAHAB, S.S.",2,35712
2019,Sulawesi Tengah,1535667,"AGUSSALIM, S.H.",3,30896
2019,Sulawesi Tengah,1535667,"AHMAD SYAIFULLAH MALONDA, S.P.",4,79168
2019,Sulawesi Tengah,1535667,"ANDI VIVALDY, S.Pd., M.Si.",5,39200
2019,Sulawesi Tengah,1535667,"ARIF, S.T.",6,49899
2019,Sulawesi Tengah,1535667,"HERI SUGIANTO, S.H.",7,53756
2019,Sulawesi Tengah,1535667,"I GEDE YOGANTARA TEGUH EKOWIJAYA, S.I.Kom.",8,71882
2019,Sulawesi Tengah,1535667,"LUKKY SEMEN, S.E.",9,202436
2019,Sulawesi Tengah,1535667,Drs. MA’MUN AMIR,10,112752
2019,Sulawesi Tengah,1535667,MAZIRU L. MASRI,11,49952
2019,Sulawesi Tengah,1535667,MUH AMIN SANDILANA,12,18687
2019,Sulawesi Tengah,1535667,"Dr. MUHAMMAD J. WARTABONE, S.H., M.Hi.",13,125432
2019,Sulawesi Tengah,1535667,"H. MUSDAR M. AMIN, S.E., M.Si.",14,52364
2019,Sulawesi Tengah,1535667,"Drs. NURSALAM, M.M.",15,61571
2019,Sulawesi Tengah,1535667,SAHRUM B. SIHIRA,16,43850
2019,Sulawesi Tengah,1535667,"Dr. SHALEH MUHAMAD ALDJUFRI, Lc, M.A.",17,160196
2019,Sulawesi Tengah,1535667,"SYAHRUDIN, S.H.",18,67137
2019,Sulawesi Tengah,1535667,"SYAMSIDI MARKUS, S.Sos., M.A.",19,31213
2019,Sulawesi Tengah,1535667,Drs. USMAN SAMUDIN,20,28624
2019,Sulawesi Tengah,1535667,"Dr. H. YUNAN LAMPASIO, S.E., M.Si.",21,38551
2019,Sulawesi Selatan,4513402,"Dr. H. ABD. RAHIM MAS P. SANJATA, M.Ag.",1,169757
2019,Sulawesi Selatan,4513402,"Dr. H. AJIEP PADINDANG, S.E., M.M.",2,427005
2019,Sulawesi Selatan,4513402,A M IQBAL PAREWANGI,3,286411
2019,Sulawesi Selatan,4513402,ANDI MUH. IHSAN,4,574630
2019,Sulawesi Selatan,4513402,ARIANTO BURHAN MAKKA,5,217284
2019,Sulawesi Selatan,4513402,"ASMAR, S.T., M.Si.",6,93562
2019,Sulawesi Selatan,4513402,"HERMAN HAFID NASSA, S.H.",7,100094
2019,Sulawesi Selatan,4513402,"LILY AMELIA SALURAPA, S.E., M.M.",8,481423
2019,Sulawesi Selatan,4513402,"M. AMIL SHADIQ, S.H., M.H.",9,130916
2019,Sulawesi Selatan,4513402,"H. MAPPAUJUNG M, S.E., M.Si.",10,99548
2019,Sulawesi Selatan,4513402,"H. MOH. ROEM MUIN, S.H., M.Si.",11,207192
2019,Sulawesi Selatan,4513402,"Drs. M. TASMIN L, M.Pd.I.",12,94640
2019,Sulawesi Selatan,4513402,"Dr. Ir. H. MUHAMMAD SYAIFUL SALEH, M.Si.",13,360495
2019,Sulawesi Selatan,4513402,Drs. MUHAMMAD YUNUS RAZAK,14,46198
2019,Sulawesi Selatan,4513402,"MUHLIS KATILI, S.Kep., Ns.",15,161398
2019,Sulawesi Selatan,4513402,H. MUSTAFA IRATE,16,42580
2019,Sulawesi Selatan,4513402,NINA MARLINA,17,107639
2019,Sulawesi Selatan,4513402,"Dr. PATAHILLAH ASBA, S.H., M.H.",18,60778
2019,Sulawesi Selatan,4513402,"Dr. H. SINDAWA TARANG, S.H., M.M., M.H.",19,189637
2019,Sulawesi Selatan,4513402,"Dr. Hj. ST. NUSRA AZIS, S.Pt., M.P.",20,155652
2019,Sulawesi Selatan,4513402,Ir. SULAEMAN KAMARUDDIN,21,51426
2019,Sulawesi Selatan,4513402,TAMSIL LINRUNG,22,455137
2019,Sulawesi Tenggara,1239622,"ABDUL JABIR UKSIM, S.T., M.M.",1,25761
2019,Sulawesi Tenggara,1239622,"AGUSALIM SAPRI, S.E.",2,9580
2019,Sulawesi Tenggara,1239622,Drs. AHYAR,3,21299
2019,Sulawesi Tenggara,1239622,AKHMAD SYAHRUL NIPPO,4,18584
2019,Sulawesi Tenggara,1239622,"Hj. ANDI NIRWANA S, S.P., M.M.",5,130124
2019,Sulawesi Tenggara,1239622,"ANDI SAHIBUDDIN, S.Ag.",6,36398
2019,Sulawesi Tenggara,1239622,"ARSYID ARSYAD, S.Psi., M.Si.",7,14852
2019,Sulawesi Tenggara,1239622,"DARWIS, S.E.",8,9756
2019,Sulawesi Tenggara,1239622,"dr. DEWA PUTU ARDIKA SEPUTRA, Sp.OG.",9,52480
2019,Sulawesi Tenggara,1239622,"Hj. EPTATI KAMARUDDIN, S.Ag., M.Si.",10,29484
2019,Sulawesi Tenggara,1239622,FATMAYANI HARLI TOMBILI,11,52258
2019,Sulawesi Tenggara,1239622,"HARIMUDDIN, S.H.",12,9302
2019,Sulawesi Tenggara,1239622,"HUDRI MAJJA, S.E.",13,19455
2019,Sulawesi Tenggara,1239622,"AKBP (Purn). H. IDWAR, S.H.",14,6508
2019,Sulawesi Tenggara,1239622,"LA ODE ANDI PILI, S.E.",15,17722
2019,Sulawesi Tenggara,1239622,Drs. LA ODE ASIS,16,14306
2019,Sulawesi Tenggara,1239622,"LA ODE BALADIN, S.K.M., M.Si.",17,20658
2019,Sulawesi Tenggara,1239622,"Drs. H. LA ODE RAFIUDDIN, M.Si.",18,23875
2019,Sulawesi Tenggara,1239622,"LA ODE RUSYAMIN, S.K.M., M.Si.",19,16232
2019,Sulawesi Tenggara,1239622,LA ODE SAERA,20,13489
2019,Sulawesi Tenggara,1239622,"LA ODE ZULFIKAR NUR, S.H., M.H.",21,17463
2019,Sulawesi Tenggara,1239622,"dr. H. L.M. BAHARUDDIN, M.Kes.",22,41528
2019,Sulawesi Tenggara,1239622,"Drs. H. M. ALI NUR, M.Si.",23,12894
2019,Sulawesi Tenggara,1239622,"H. MUH. FAIZAL, S.E., M.S.",24,27714
2019,Sulawesi Tenggara,1239622,H. MUH. FERRY ANGGRIAWAN,25,34767
2019,Sulawesi Tenggara,1239622,"MUH. JAFAR, S.E.",26,24363
2019,Sulawesi Tenggara,1239622,"Drs. H. MUH. RIDWAN ZAKARIAH, M.Si.",27,32602
2019,Sulawesi Tenggara,1239622,H. MUIRUN AWI,28,13331
2019,Sulawesi Tenggara,1239622,H. M. YASIN WELSON LAJAHA,29,35412
2019,Sulawesi Tenggara,1239622,M. ZAINAL ARIFIN RYHA,30,2523
2019,Sulawesi Tenggara,1239622,"Dr. H. MZ. AMIRUL TAMIM, M.Si.",31,73399
2019,Sulawesi Tenggara,1239622,"NILAN SABARA, S.H.",32,18418
2019,Sulawesi Tenggara,1239622,"Drs. H. NURHOLIS, M.S.",33,14252
2019,Sulawesi Tenggara,1239622,"H. PIN MOKKE, S.H.",34,8076
2019,Sulawesi Tenggara,1239622,RAHMAD,35,6873
2019,Sulawesi Tenggara,1239622,"H. RUSLIMIN MAHDI, S.H.",36,17664
2019,Sulawesi Tenggara,1239622,"H. RUSTAM PETTA NYALLA, S.H.",37,27477
2019,Sulawesi Tenggara,1239622,"Drs. RUSTAM SILONDAE, M.Si.",38,5216
2019,Sulawesi Tenggara,1239622,"Dr. SABARUDDIN LABAMBA, M.Si.",39,13534
2019,Sulawesi Tenggara,1239622,"SAMSU, S.P., M.Si.",40,27145
2019,Sulawesi Tenggara,1239622,"Marsekal Muda TNI (Purn). H. SUPOMO, S.I.P., M.Sc.",41,25967
2019,Sulawesi Tenggara,1239622,"SUPYAN HADI, S.Sos.I.",42,5754
2019,Sulawesi Tenggara,1239622,Dra. Hj. WA ODE AULIA KOEDOES,43,6490
2019,Sulawesi Tenggara,1239622,"Ir. WA ODE HAMSINAH BOLU, M.Sc.",44,40697
2019,Sulawesi Tenggara,1239622,"WA ODE RABIA AL ADAWIA RIDWAN, S.E., M.B.A.",45,62051
2019,Sulawesi Tenggara,1239622,"Drs. H. YUSRAN A. SILONDAE, M.Si.",46,49097
2019,Sulawesi Tenggara,1239622,"Ir. A. YANI MULUK, M.Si.",47,12854
2019,Sulawesi Tenggara,1239622,"DR. LA ODE BARIUN, S.H., M.H.",48,9873
2019,Sulawesi Tenggara,1239622,"Drs. H. MASYHUR MASIE ABUNAWAS, M.Si.",49,30065
2019,Gorontalo,686155,ABD MANAN PODUNGGE,1,9233
2019,Gorontalo,686155,"H. ABDURRAHMAN ABUBAKAR BAHMID, Lc.",2,103916
2019,Gorontalo,686155,Drs. A.D. KHALY,3,18228
2019,Gorontalo,686155,ALI SUTJIPTO SIDIKI,4,4401
2019,Gorontalo,686155,"H. ARDJUN H. MOGULAINGO, S.H.",5,7818
2019,Gorontalo,686155,ASRIN MOSII,6,7073
2019,Gorontalo,686155,BURHAN MANTULANGI,7,4402
2019,Gorontalo,686155,CONNY GOBEL,8,37341
2019,Gorontalo,686155,"DEWI SARTIKA HEMETO, S.E.",9,70248
2019,Gorontalo,686155,ELLY MOPANGGA,10,4282
2019,Gorontalo,686155,Ir. FADEL MUHAMMAD,11,166043
2019,Gorontalo,686155,"IMAN MAANAIYA, S.K.M., M.K.K.K.",12,2469
2019,Gorontalo,686155,INDRAWANTO HASAN,13,5076
2019,Gorontalo,686155,"ISHAK KADILI, S.T.",14,14119
2019,Gorontalo,686155,"H. ISHAK LIPUTO, S.IP",15,25228
2019,Gorontalo,686155,"JAMALUDDIN MOOWAGO, S.Kom",16,4995
2019,Gorontalo,686155,"Drs. H. LAHMUDIN LAPARAGA, M.H.",17,4739
